date,canton,temp_max,temp_min,precipitation,snowfall,snow_depth,weather_code,wind_speed,weather_condition,week,year
2024-06-11,SH,23.1,14.4,0.3,0.0,61.0,0,19.2,Clear sky,24,2024
2024-06-12,SH,19.2,7.9,0.5,0.0,59.0,0,1.4,Clear sky,24,2024
2024-06-13,SH,24.4,14.8,0.5,0.0,57.0,0,2.6,Clear sky,24,2024
2024-06-14,SH,27.6,15.8,1.4,0.0,55.0,61,7.3,Rain,24,2024
2024-06-15,SH,26.5,15.8,0.5,0.0,53.0,0,0.2,Clear sky,24,2024
2024-06-16,SH,22.2,15.8,0.3,0.0,51.0,0,4.5,Clear sky,24,2024
2024-06-17,SH,29.1,25.3,4.2,0.0,49.0,61,31.7,Rain,25,2024
2024-06-18,SH,21.2,14.9,3.5,0.0,47.0,61,29.2,Rain,25,2024
2024-06-19,SH,25.4,18.1,7.1,0.0,45.0,61,14.0,Rain,25,2024
2024-06-20,SH,21.5,18.7,0.1,0.0,43.0,0,8.5,Clear sky,25,2024
2024-06-21,SH,28.9,23.7,2.6,0.0,41.0,61,9.8,Rain,25,2024
2024-06-22,SH,25.0,20.1,1.0,0.0,39.0,0,4.7,Clear sky,25,2024
2024-06-23,SH,20.5,11.8,0.0,0.0,37.0,0,6.4,Clear sky,25,2024
2024-06-24,SH,26.8,20.0,1.2,0.0,35.0,61,0.8,Rain,26,2024
2024-06-25,SH,24.0,13.2,2.4,0.0,33.0,61,3.2,Rain,26,2024
2024-06-26,SH,24.2,16.1,0.4,0.0,31.0,0,19.3,Clear sky,26,2024
2024-06-27,SH,22.8,14.0,1.4,0.0,29.0,61,0.8,Rain,26,2024
2024-06-28,SH,21.2,13.5,4.7,0.0,27.0,61,7.9,Rain,26,2024
2024-06-29,SH,22.6,16.4,1.6,0.0,25.0,61,24.4,Rain,26,2024
2024-06-30,SH,25.4,17.2,0.8,0.0,23.0,0,3.1,Clear sky,26,2024
2024-07-01,SH,20.3,11.4,3.2,0.0,21.0,61,12.8,Rain,27,2024
2024-07-02,SH,18.1,8.9,0.6,0.0,19.0,0,3.8,Clear sky,27,2024
2024-07-03,SH,25.8,19.9,1.4,0.0,17.0,61,2.8,Rain,27,2024
2024-07-04,SH,13.3,6.6,1.7,0.0,15.0,61,2.1,Rain,27,2024
2024-07-05,SH,22.6,16.5,0.2,0.0,13.0,0,3.8,Clear sky,27,2024
2024-07-06,SH,13.4,8.5,0.1,0.0,11.0,0,3.2,Clear sky,27,2024
2024-07-07,SH,20.1,10.9,1.8,0.0,9.0,61,5.2,Rain,27,2024
2024-07-08,SH,25.3,18.9,0.5,0.0,7.0,0,0.6,Clear sky,28,2024
2024-07-09,SH,12.7,7.0,2.2,0.0,5.0,61,2.7,Rain,28,2024
2024-07-10,SH,19.3,9.3,2.4,0.0,3.0,61,9.2,Rain,28,2024
2024-07-11,SH,20.5,11.7,1.2,0.0,1.0,61,6.5,Rain,28,2024
2024-07-12,SH,20.7,11.4,1.5,0.0,0.0,61,1.2,Rain,28,2024
2024-07-13,SH,20.5,11.9,0.4,0.0,0.0,0,3.8,Clear sky,28,2024
2024-07-14,SH,24.3,16.5,0.3,0.0,0.0,0,21.9,Clear sky,28,2024
2024-07-15,SH,22.1,15.4,0.4,0.0,0.0,0,1.6,Clear sky,29,2024
2024-07-16,SH,18.6,9.6,0.4,0.0,0.0,0,9.6,Clear sky,29,2024
2024-07-17,SH,22.8,11.3,7.8,0.0,0.0,61,19.4,Rain,29,2024
2024-07-18,SH,19.4,14.2,0.1,0.0,0.0,0,2.8,Clear sky,29,2024
2024-07-19,SH,12.8,0.2,1.6,0.0,0.0,61,5.1,Rain,29,2024
2024-07-20,SH,22.1,15.4,0.7,0.0,0.0,0,1.4,Clear sky,29,2024
2024-07-21,SH,24.2,16.6,2.7,0.0,0.0,61,5.4,Rain,29,2024
2024-07-22,SH,19.8,9.3,3.5,0.0,0.0,61,11.9,Rain,30,2024
2024-07-23,SH,18.3,6.7,4.4,0.0,0.0,61,16.4,Rain,30,2024
2024-07-24,SH,20.8,13.6,0.1,0.0,0.0,0,12.2,Clear sky,30,2024
2024-07-25,SH,19.5,11.6,3.4,0.0,0.0,61,3.5,Rain,30,2024
2024-07-26,SH,22.3,12.8,1.2,0.0,0.0,61,4.5,Rain,30,2024
2024-07-27,SH,23.4,17.4,0.3,0.0,0.0,0,6.2,Clear sky,30,2024
2024-07-28,SH,20.7,15.5,1.7,0.0,0.0,61,5.2,Rain,30,2024
2024-07-29,SH,16.9,9.3,1.3,0.0,0.0,61,15.0,Rain,31,2024
2024-07-30,SH,22.6,12.3,0.4,0.0,0.0,0,15.6,Clear sky,31,2024
2024-07-31,SH,20.6,13.0,2.4,0.0,0.0,61,10.0,Rain,31,2024
2024-08-01,SH,13.4,1.8,9.1,0.0,0.0,61,2.9,Rain,31,2024
2024-08-02,SH,12.9,5.6,0.0,0.0,0.0,0,10.9,Clear sky,31,2024
2024-08-03,SH,17.0,8.6,0.3,0.0,0.0,0,4.4,Clear sky,31,2024
2024-08-04,SH,12.9,3.4,0.6,0.0,0.0,0,3.0,Clear sky,31,2024
2024-08-05,SH,16.7,11.2,1.4,0.0,0.0,61,7.8,Rain,32,2024
2024-08-06,SH,12.7,7.8,1.3,0.0,0.0,61,32.2,Rain,32,2024
2024-08-07,SH,20.0,10.6,0.4,0.0,0.0,0,0.0,Clear sky,32,2024
2024-08-08,SH,19.4,9.2,1.5,0.0,0.0,61,1.8,Rain,32,2024
2024-08-09,SH,13.9,7.9,0.2,0.0,0.0,0,9.7,Clear sky,32,2024
2024-08-10,SH,15.6,7.3,5.8,0.0,0.0,61,32.6,Rain,32,2024
2024-08-11,SH,6.2,-5.3,4.1,0.0,0.0,61,4.3,Rain,32,2024
2024-08-12,SH,18.9,12.3,1.7,0.0,0.0,61,9.5,Rain,33,2024
2024-08-13,SH,12.9,2.6,2.5,0.0,0.0,61,0.2,Rain,33,2024
2024-08-14,SH,12.1,3.2,0.1,0.0,0.0,0,21.6,Clear sky,33,2024
2024-08-15,SH,10.5,-0.7,0.2,0.0,0.0,0,28.9,Clear sky,33,2024
2024-08-16,SH,15.0,5.9,1.4,0.0,0.0,61,28.9,Rain,33,2024
2024-08-17,SH,14.3,3.3,4.1,0.0,0.0,61,21.1,Rain,33,2024
2024-08-18,SH,16.7,7.0,1.1,0.0,0.0,61,43.0,Rain,33,2024
2024-08-19,SH,13.6,5.3,0.6,0.0,0.0,0,4.1,Clear sky,34,2024
2024-08-20,SH,13.2,4.8,2.1,0.0,0.0,61,17.7,Rain,34,2024
2024-08-21,SH,16.9,6.4,0.2,0.0,0.0,0,0.7,Clear sky,34,2024
2024-08-22,SH,16.0,9.5,0.2,0.0,0.0,0,17.3,Clear sky,34,2024
2024-08-23,SH,17.8,10.1,0.3,0.0,0.0,0,18.0,Clear sky,34,2024
2024-08-24,SH,13.6,3.1,1.4,0.0,0.0,61,15.8,Rain,34,2024
2024-08-25,SH,18.5,16.3,0.9,0.0,0.0,0,10.2,Clear sky,34,2024
2024-08-26,SH,16.2,9.5,2.0,0.0,0.0,61,7.3,Rain,35,2024
2024-08-27,SH,14.7,4.5,4.1,0.0,0.0,61,0.6,Rain,35,2024
2024-08-28,SH,21.2,12.2,6.0,0.0,0.0,61,6.1,Rain,35,2024
2024-08-29,SH,17.6,5.9,1.5,0.0,0.0,61,14.5,Rain,35,2024
2024-08-30,SH,7.5,-1.2,9.8,0.0,0.0,61,11.1,Rain,35,2024
2024-08-31,SH,14.9,4.2,0.8,0.0,0.0,0,2.8,Clear sky,35,2024
2024-09-01,SH,7.4,1.8,2.4,0.0,0.0,61,15.3,Rain,35,2024
2024-09-02,SH,8.6,-0.6,4.3,0.0,0.0,61,10.2,Rain,36,2024
2024-09-03,SH,8.7,1.6,0.2,0.0,0.0,0,9.5,Clear sky,36,2024
2024-09-04,SH,12.0,4.0,0.9,0.0,0.0,0,0.4,Clear sky,36,2024
2024-09-05,SH,7.6,1.1,7.2,0.0,0.0,61,0.7,Rain,36,2024
2024-09-06,SH,5.9,-3.4,2.4,0.0,0.0,61,2.8,Rain,36,2024
2024-09-07,SH,13.9,3.2,1.9,0.0,0.0,61,27.5,Rain,36,2024
2024-09-08,SH,13.1,3.3,1.5,0.0,0.0,61,1.3,Rain,36,2024
2024-09-09,SH,8.9,-0.4,4.4,0.0,0.0,61,21.1,Rain,37,2024
2024-09-10,SH,7.3,-0.2,1.9,0.0,0.0,61,3.7,Rain,37,2024
2024-09-11,SH,7.4,-0.1,1.8,0.0,0.0,61,8.9,Rain,37,2024
2024-09-12,SH,9.1,0.7,4.7,0.0,0.0,61,5.5,Rain,37,2024
2024-09-13,SH,6.2,-0.9,4.4,0.0,0.0,61,12.2,Rain,37,2024
2024-09-14,SH,4.6,-0.6,2.1,0.0,0.0,61,2.6,Rain,37,2024
2024-09-15,SH,5.7,0.5,2.5,0.0,0.0,61,20.3,Rain,37,2024
2024-09-16,SH,11.0,5.4,0.2,0.0,0.0,0,6.6,Clear sky,38,2024
2024-09-17,SH,7.7,-2.7,2.0,0.0,0.0,61,6.7,Rain,38,2024
2024-09-18,SH,9.8,4.5,0.7,0.0,0.0,0,6.0,Clear sky,38,2024
2024-09-19,SH,11.5,1.7,0.9,0.0,0.0,0,15.4,Clear sky,38,2024
2024-09-20,SH,12.3,2.5,0.7,0.0,0.0,0,6.2,Clear sky,38,2024
2024-09-21,SH,8.0,3.2,1.7,0.0,0.0,61,13.1,Rain,38,2024
2024-09-22,SH,8.6,2.1,2.2,0.0,0.0,61,1.5,Rain,38,2024
2024-09-23,SH,9.6,4.5,0.0,0.0,0.0,0,13.9,Clear sky,39,2024
2024-09-24,SH,11.2,2.6,1.4,0.0,0.0,61,1.7,Rain,39,2024
2024-09-25,SH,4.9,-0.2,7.6,0.0,0.0,61,16.5,Rain,39,2024
2024-09-26,SH,5.5,-2.0,0.2,0.0,0.0,0,14.5,Clear sky,39,2024
2024-09-27,SH,8.3,4.5,1.0,0.0,0.0,0,8.3,Clear sky,39,2024
2024-09-28,SH,6.6,-2.4,0.4,0.0,0.0,0,5.2,Clear sky,39,2024
2024-09-29,SH,8.4,1.3,0.2,0.0,0.0,0,13.1,Clear sky,39,2024
2024-09-30,SH,6.5,-0.8,1.4,0.0,0.0,61,7.0,Rain,40,2024
2024-10-01,SH,1.0,-8.9,0.4,0.0,0.0,0,4.4,Clear sky,40,2024
2024-10-02,SH,3.5,-5.7,0.1,0.0,0.0,0,11.1,Clear sky,40,2024
2024-10-03,SH,-1.6,-6.4,3.5,0.0,0.0,71,14.9,Snow,40,2024
2024-10-04,SH,-0.2,-7.0,0.5,0.0,0.0,0,6.4,Clear sky,40,2024
2024-10-05,SH,1.7,-2.1,8.7,0.0,0.0,61,35.2,Rain,40,2024
2024-10-06,SH,-8.8,-15.3,5.5,0.0,0.0,71,4.3,Snow,40,2024
2024-10-07,SH,2.4,-6.5,0.4,0.0,0.0,0,1.6,Clear sky,41,2024
2024-10-08,SH,-0.4,-10.8,2.4,0.0,0.0,71,3.1,Snow,41,2024
2024-10-09,SH,4.0,-3.5,0.9,0.0,0.0,0,28.9,Clear sky,41,2024
2024-10-10,SH,-0.3,-8.1,0.9,0.0,0.0,71,4.0,Snow,41,2024
2024-10-11,SH,0.1,-6.5,0.6,0.0,0.0,0,1.2,Clear sky,41,2024
2024-10-12,SH,0.7,-10.9,3.6,0.0,0.0,61,1.1,Rain,41,2024
2024-10-13,SH,-1.0,-13.1,6.7,0.0,0.0,71,5.9,Snow,41,2024
2024-10-14,SH,-3.3,-11.2,3.3,0.0,0.0,71,5.5,Snow,42,2024
2024-10-15,SH,0.6,-4.5,0.5,0.0,0.0,0,6.1,Clear sky,42,2024
2024-10-16,SH,-0.5,-9.5,1.2,0.0,0.0,71,27.0,Snow,42,2024
2024-10-17,SH,-1.5,-11.0,0.6,0.0,0.0,71,2.8,Snow,42,2024
2024-10-18,SH,4.0,-4.3,0.3,0.0,0.0,0,25.0,Clear sky,42,2024
2024-10-19,SH,2.5,-8.3,7.2,0.0,0.0,61,5.0,Rain,42,2024
2024-10-20,SH,4.3,-3.1,3.1,0.0,0.0,61,1.4,Rain,42,2024
2024-10-21,SH,2.5,-7.4,1.0,0.0,0.0,0,3.1,Clear sky,43,2024
2024-10-22,SH,-3.6,-9.8,2.6,0.0,0.0,71,15.5,Snow,43,2024
2024-10-23,SH,3.6,-3.4,2.6,0.0,0.0,61,1.1,Rain,43,2024
2024-10-24,SH,-0.2,-7.1,0.1,0.0,0.0,0,8.3,Clear sky,43,2024
2024-10-25,SH,-1.5,-8.0,0.8,0.0,0.0,71,2.2,Snow,43,2024
2024-10-26,SH,-1.4,-10.7,3.8,0.0,0.0,71,21.3,Snow,43,2024
2024-10-27,SH,0.7,-9.0,1.4,0.0,0.0,61,3.8,Rain,43,2024
2024-10-28,SH,-3.7,-13.0,2.6,0.0,0.0,71,10.1,Snow,44,2024
2024-10-29,SH,-7.1,-15.3,5.5,0.0,0.0,71,14.3,Snow,44,2024
2024-10-30,SH,6.7,3.5,4.0,0.0,0.0,61,29.1,Rain,44,2024
2024-10-31,SH,-0.1,-6.3,7.0,0.0,0.0,71,5.6,Snow,44,2024
2024-11-01,SH,-6.2,-13.4,1.4,0.0,0.0,71,20.3,Snow,44,2024
2024-11-02,SH,-8.7,-14.9,2.0,0.0,0.0,71,3.5,Snow,44,2024
2024-11-03,SH,-8.2,-19.1,1.6,0.0,0.0,71,18.8,Snow,44,2024
2024-11-04,SH,-6.3,-11.1,2.9,0.0,0.0,71,2.9,Snow,45,2024
2024-11-05,SH,-11.6,-22.0,2.4,0.0,0.0,71,17.5,Snow,45,2024
2024-11-06,SH,-3.7,-12.5,0.3,0.0,0.0,0,3.2,Clear sky,45,2024
2024-11-07,SH,-9.2,-16.5,2.4,0.0,0.0,71,27.3,Snow,45,2024
2024-11-08,SH,-8.1,-15.4,0.7,0.0,0.0,71,8.7,Snow,45,2024
2024-11-09,SH,-5.4,-13.8,0.3,0.0,0.0,0,2.3,Clear sky,45,2024
2024-11-10,SH,-4.5,-10.7,0.2,0.0,0.0,0,13.7,Clear sky,45,2024
2024-11-11,SH,-12.5,-16.2,0.7,0.0,0.0,71,25.7,Snow,46,2024
2024-11-12,SH,-4.2,-7.4,1.1,0.0,0.0,71,0.9,Snow,46,2024
2024-11-13,SH,-3.2,-13.6,4.6,0.0,0.0,71,27.4,Snow,46,2024
2024-11-14,SH,-1.9,-12.6,0.4,0.0,0.0,0,4.6,Clear sky,46,2024
2024-11-15,SH,-9.0,-16.0,0.4,0.0,0.0,0,12.3,Clear sky,46,2024
2024-11-16,SH,-6.7,-18.2,5.4,0.0,0.0,71,0.3,Snow,46,2024
2024-11-17,SH,0.0,-7.6,1.2,0.0,0.0,61,3.9,Rain,46,2024
2024-11-18,SH,0.3,-6.0,0.6,0.0,0.0,0,10.5,Clear sky,47,2024
2024-11-19,SH,-3.9,-13.2,1.9,0.0,0.0,71,18.1,Snow,47,2024
2024-11-20,SH,-9.3,-16.7,1.8,0.0,0.0,71,8.2,Snow,47,2024
2024-11-21,SH,-9.4,-15.6,2.8,0.0,0.0,71,12.2,Snow,47,2024
2024-11-22,SH,-2.1,-11.1,1.6,0.0,0.0,71,0.6,Snow,47,2024
2024-11-23,SH,-1.6,-7.9,2.1,0.0,0.0,71,2.8,Snow,47,2024
2024-11-24,SH,-8.6,-18.5,0.7,0.0,0.0,71,26.4,Snow,47,2024
2024-11-25,SH,-5.1,-14.3,3.6,0.0,0.0,71,1.4,Snow,48,2024
2024-11-26,SH,-1.8,-9.4,5.4,0.0,0.0,71,0.9,Snow,48,2024
2024-11-27,SH,1.4,-8.7,0.4,0.0,0.0,0,0.1,Clear sky,48,2024
2024-11-28,SH,-4.9,-13.5,0.3,0.0,0.0,0,16.1,Clear sky,48,2024
2024-11-29,SH,-7.9,-12.2,2.2,0.0,0.0,71,23.8,Snow,48,2024
2024-11-30,SH,2.0,-3.3,1.9,0.0,0.0,61,4.1,Rain,48,2024
2024-12-01,SH,-6.1,-16.5,0.2,1.6,0.0,0,1.6,Clear sky,48,2024
2024-12-02,SH,-7.0,-18.8,0.1,3.0,0.0,0,10.6,Clear sky,49,2024
2024-12-03,SH,-13.2,-19.8,2.6,2.0,0.0,71,4.8,Snow,49,2024
2024-12-04,SH,-8.3,-16.1,0.7,4.6,0.0,71,4.5,Snow,49,2024
2024-12-05,SH,-9.2,-19.6,3.5,2.2,0.0,71,7.5,Snow,49,2024
2024-12-06,SH,-3.3,-13.0,1.9,3.0,0.0,71,0.1,Snow,49,2024
2024-12-07,SH,-3.7,-10.5,0.1,1.5,0.0,0,4.9,Clear sky,49,2024
2024-12-08,SH,-4.3,-13.5,2.7,28.5,0.0,71,3.2,Snow,49,2024
2024-12-09,SH,-2.3,-8.1,1.1,1.4,0.0,71,2.8,Snow,50,2024
2024-12-10,SH,-7.8,-13.9,2.1,0.8,0.0,71,6.7,Snow,50,2024
2024-12-11,SH,-11.1,-16.8,0.1,0.3,0.0,0,11.0,Clear sky,50,2024
2024-12-12,SH,-8.5,-17.3,0.1,3.4,0.0,0,9.3,Clear sky,50,2024
2024-12-13,SH,-5.0,-12.7,1.2,2.5,0.0,71,52.3,Snow,50,2024
2024-12-14,SH,-6.7,-15.4,0.9,8.1,0.0,71,18.7,Snow,50,2024
2024-12-15,SH,-7.0,-19.2,5.2,1.1,0.0,71,1.1,Snow,50,2024
2024-12-16,SH,-6.0,-13.0,1.5,8.9,0.0,71,34.4,Snow,51,2024
2024-12-17,SH,-3.8,-17.8,4.0,2.4,0.0,71,42.3,Snow,51,2024
2024-12-18,SH,-4.6,-13.4,0.1,10.6,0.0,0,27.2,Clear sky,51,2024
2024-12-19,SH,-12.4,-25.4,0.0,23.8,0.0,0,13.1,Clear sky,51,2024
2024-12-20,SH,-2.9,-12.5,0.1,6.4,0.0,0,5.0,Clear sky,51,2024
2024-12-21,SH,-10.7,-17.1,0.6,6.6,0.0,71,4.4,Snow,51,2024
2024-12-22,SH,-7.3,-13.3,3.8,0.1,0.0,71,4.1,Snow,51,2024
2024-12-23,SH,-9.5,-18.8,3.5,1.4,0.0,71,8.0,Snow,52,2024
2024-12-24,SH,-6.4,-14.7,2.3,16.1,0.0,71,5.2,Snow,52,2024
2024-12-25,SH,-9.0,-15.1,1.0,0.7,0.0,71,0.1,Snow,52,2024
2024-12-26,SH,-4.2,-13.1,0.8,3.6,0.0,71,1.4,Snow,52,2024
2024-12-27,SH,-7.0,-15.0,1.9,14.0,0.0,71,4.2,Snow,52,2024
2024-12-28,SH,-8.4,-17.0,0.3,13.2,0.0,0,15.2,Clear sky,52,2024
2024-12-29,SH,-4.0,-13.1,0.6,0.1,0.0,71,0.8,Snow,52,2024
2024-12-30,SH,-6.4,-13.3,2.4,2.9,0.0,71,10.2,Snow,1,2024
2024-12-31,SH,-7.5,-18.0,2.1,21.4,0.0,71,4.3,Snow,1,2024
2020-01-01,AR,-10.0,-16.9,1.2,3.2,3.0,71,0.9,Snow,1,2020
2020-01-02,AR,-1.5,-10.6,0.3,12.7,16.0,0,30.0,Clear sky,1,2020
2020-01-03,AR,-7.2,-14.1,3.9,4.8,21.0,71,25.2,Snow,1,2020
2020-01-04,AR,-5.5,-13.8,1.0,6.6,27.0,71,1.9,Snow,1,2020
2020-01-05,AR,-4.2,-8.2,0.6,2.6,30.0,71,6.9,Snow,1,2020
2020-01-06,AR,-3.2,-11.2,7.5,6.3,36.0,71,9.8,Snow,2,2020
2020-01-07,AR,-6.4,-17.6,1.7,0.2,36.0,71,8.7,Snow,2,2020
2020-01-08,AR,3.5,-6.4,2.4,0.0,34.0,61,22.9,Rain,2,2020
2020-01-09,AR,-5.9,-18.5,1.7,0.0,34.0,71,15.0,Snow,2,2020
2020-01-10,AR,-9.7,-14.7,3.1,2.4,37.0,71,7.8,Snow,2,2020
2020-01-11,AR,-6.6,-15.0,1.9,5.3,42.0,71,0.2,Snow,2,2020
2020-01-12,AR,-4.1,-10.6,1.0,17.1,59.0,71,2.0,Snow,2,2020
2020-01-13,AR,-4.6,-14.3,0.3,2.8,62.0,0,7.2,Clear sky,3,2020
2020-01-14,AR,-6.9,-16.3,3.2,6.7,69.0,71,7.2,Snow,3,2020
2020-01-15,AR,-6.0,-12.4,0.6,3.0,72.0,71,31.2,Snow,3,2020
2020-01-16,AR,-3.8,-10.8,0.2,11.2,83.0,0,21.0,Clear sky,3,2020
2020-01-17,AR,-7.9,-16.0,2.6,2.4,85.0,71,10.5,Snow,3,2020
2020-01-18,AR,-6.1,-17.5,4.0,0.3,86.0,71,11.1,Snow,3,2020
2020-01-19,AR,-6.5,-15.8,1.3,0.3,86.0,71,8.7,Snow,3,2020
2020-01-20,AR,-5.3,-16.4,0.6,1.9,88.0,71,9.9,Snow,4,2020
2020-01-21,AR,-8.7,-12.4,1.1,4.6,92.0,71,10.2,Snow,4,2020
2020-01-22,AR,-3.5,-7.9,0.5,1.3,94.0,71,2.6,Snow,4,2020
2020-01-23,AR,-4.4,-9.4,1.1,0.5,94.0,71,27.9,Snow,4,2020
2020-01-24,AR,-6.5,-15.6,3.5,4.1,98.0,71,21.9,Snow,4,2020
2020-01-25,AR,-5.6,-14.0,0.3,13.3,112.0,0,2.9,Clear sky,4,2020
2020-01-26,AR,-7.2,-15.7,0.4,1.0,113.0,0,33.4,Clear sky,4,2020
2020-01-27,AR,-7.7,-15.2,2.7,6.8,119.0,71,9.7,Snow,5,2020
2020-01-28,AR,-6.8,-14.5,12.2,1.2,121.0,71,9.7,Snow,5,2020
2020-01-29,AR,-1.5,-6.4,4.0,2.7,123.0,71,2.3,Snow,5,2020
2020-01-30,AR,-6.4,-13.0,2.3,1.5,125.0,71,8.1,Snow,5,2020
2020-01-31,AR,-1.4,-10.0,5.0,13.9,139.0,71,17.8,Snow,5,2020
2020-02-01,AR,6.2,-3.9,0.3,0.0,137.0,0,39.5,Clear sky,5,2020
2020-02-02,AR,3.4,-5.9,1.0,0.0,135.0,0,12.9,Clear sky,5,2020
2020-02-03,AR,0.9,-8.4,2.5,0.6,133.0,61,0.9,Rain,6,2020
2020-02-04,AR,2.8,-3.3,0.3,0.0,131.0,0,0.9,Clear sky,6,2020
2020-02-05,AR,0.8,-3.0,2.8,2.9,132.0,61,3.8,Rain,6,2020
2020-02-06,AR,5.1,-2.4,1.9,0.0,130.0,61,1.4,Rain,6,2020
2020-02-07,AR,-4.3,-12.1,0.8,32.4,162.0,71,3.3,Snow,6,2020
2020-02-08,AR,-3.4,-12.5,0.7,34.1,196.0,71,5.7,Snow,6,2020
2020-02-09,AR,3.0,-5.0,0.5,0.0,194.0,0,4.5,Clear sky,6,2020
2020-02-10,AR,0.2,-7.8,1.0,3.1,196.0,0,5.1,Clear sky,7,2020
2020-02-11,AR,-0.3,-8.0,4.6,1.0,197.0,71,4.8,Snow,7,2020
2020-02-12,AR,5.9,-4.4,2.1,0.0,195.0,61,25.5,Rain,7,2020
2020-02-13,AR,2.9,-6.4,0.4,0.0,193.0,0,25.6,Clear sky,7,2020
2020-02-14,AR,1.0,-5.3,0.3,7.1,198.0,0,1.5,Clear sky,7,2020
2020-02-15,AR,-6.3,-15.2,3.2,24.9,223.0,71,3.7,Snow,7,2020
2020-02-16,AR,-1.4,-8.0,1.6,8.7,231.0,71,43.6,Snow,7,2020
2020-02-17,AR,-1.2,-8.1,1.0,4.1,235.0,71,2.9,Snow,8,2020
2020-02-18,AR,-0.9,-9.1,2.0,2.8,238.0,71,2.4,Snow,8,2020
2020-02-19,AR,0.6,-6.2,3.6,4.9,241.0,61,15.7,Rain,8,2020
2020-02-20,AR,-4.2,-11.1,0.5,1.4,242.0,71,0.3,Snow,8,2020
2020-02-21,AR,-1.5,-9.5,1.7,2.8,245.0,71,27.1,Snow,8,2020
2020-02-22,AR,7.0,-1.8,3.3,0.0,243.0,61,1.7,Rain,8,2020
2020-02-23,AR,0.0,-6.9,0.1,7.0,248.0,0,6.9,Clear sky,8,2020
2020-02-24,AR,1.6,-10.1,5.5,0.0,246.0,61,57.8,Rain,9,2020
2020-02-25,AR,2.5,-2.5,5.8,0.0,244.0,61,1.2,Rain,9,2020
2020-02-26,AR,-0.2,-6.7,5.1,2.5,247.0,71,9.2,Snow,9,2020
2020-02-27,AR,-0.5,-11.6,0.6,1.0,248.0,71,16.2,Snow,9,2020
2020-02-28,AR,-0.9,-8.9,0.6,7.5,255.0,71,9.1,Snow,9,2020
2020-02-29,AR,1.9,-3.4,2.8,4.6,258.0,61,24.3,Rain,9,2020
2020-03-01,AR,7.6,2.9,2.0,0.0,256.0,61,3.4,Rain,9,2020
2020-03-02,AR,2.6,-4.0,0.5,0.0,254.0,0,6.0,Clear sky,10,2020
2020-03-03,AR,7.9,0.8,3.2,0.0,252.0,61,21.1,Rain,10,2020
2020-03-04,AR,3.9,-5.3,5.1,0.0,250.0,61,5.3,Rain,10,2020
2020-03-05,AR,0.9,-2.9,1.1,0.0,248.0,61,1.4,Rain,10,2020
2020-03-06,AR,6.7,0.7,0.0,0.0,246.0,0,8.9,Clear sky,10,2020
2020-03-07,AR,3.0,-4.8,2.5,0.0,244.0,61,14.2,Rain,10,2020
2020-03-08,AR,2.8,-4.8,2.1,0.0,242.0,61,5.9,Rain,10,2020
2020-03-09,AR,7.2,-3.2,2.2,0.0,240.0,61,25.2,Rain,11,2020
2020-03-10,AR,7.6,-2.1,1.2,0.0,238.0,61,12.1,Rain,11,2020
2020-03-11,AR,5.4,1.5,0.5,0.0,236.0,0,2.8,Clear sky,11,2020
2020-03-12,AR,7.2,1.8,8.0,0.0,234.0,61,25.3,Rain,11,2020
2020-03-13,AR,9.9,4.2,0.8,0.0,232.0,0,0.3,Clear sky,11,2020
2020-03-14,AR,6.5,-0.1,0.3,0.0,230.0,0,4.8,Clear sky,11,2020
2020-03-15,AR,10.5,-0.7,1.4,0.0,228.0,61,1.8,Rain,11,2020
2020-03-16,AR,6.0,-1.3,11.5,0.0,226.0,61,15.8,Rain,12,2020
2020-03-17,AR,5.2,-1.1,0.9,0.0,224.0,0,10.9,Clear sky,12,2020
2020-03-18,AR,9.1,3.4,0.6,0.0,222.0,0,3.4,Clear sky,12,2020
2020-03-19,AR,3.4,-5.3,0.1,0.0,220.0,0,2.3,Clear sky,12,2020
2020-03-20,AR,4.5,-3.7,0.3,0.0,218.0,0,15.2,Clear sky,12,2020
2020-03-21,AR,12.0,8.0,1.1,0.0,216.0,61,2.8,Rain,12,2020
2020-03-22,AR,10.8,6.5,4.7,0.0,214.0,61,2.7,Rain,12,2020
2020-03-23,AR,5.8,0.1,1.5,0.0,212.0,61,22.4,Rain,13,2020
2020-03-24,AR,5.8,-4.8,9.1,0.0,210.0,61,2.8,Rain,13,2020
2020-03-25,AR,4.5,-2.6,1.2,0.0,208.0,61,0.3,Rain,13,2020
2020-03-26,AR,10.7,2.8,0.6,0.0,206.0,0,0.5,Clear sky,13,2020
2020-03-27,AR,7.9,-1.1,6.7,0.0,204.0,61,3.6,Rain,13,2020
2020-03-28,AR,8.0,2.5,0.5,0.0,202.0,0,9.4,Clear sky,13,2020
2020-03-29,AR,13.0,4.0,0.9,0.0,200.0,0,6.2,Clear sky,13,2020
2020-03-30,AR,7.1,-1.8,1.4,0.0,198.0,61,7.6,Rain,14,2020
2020-03-31,AR,10.6,2.2,1.3,0.0,196.0,61,5.7,Rain,14,2020
2020-04-01,AR,16.2,6.4,1.5,0.0,194.0,61,13.5,Rain,14,2020
2020-04-02,AR,12.9,5.5,2.3,0.0,192.0,61,8.5,Rain,14,2020
2020-04-03,AR,17.1,7.8,1.3,0.0,190.0,61,6.8,Rain,14,2020
